id,vendor,product,project_name,github_org_url,github_project_url,github_project_url_git_status,github_project_url_git_detail,github_project_url_git_normalized,github_project_url_git_checked_at_utc,is_open_source,reason,source_file,source_attempt,source_timestamp_ms,batch_index,cve_count,cve_match_found
701,adobe,magento_open_source,Magento Open Source,https://github.com/magento,https://github.com/magento/magento2,working,git ls-remote succeeded,https://github.com/magento/magento2,2026-04-13T18:36:55+00:00,True,"Magento Open Source is the open‑source edition of the Magento e‑commerce platform, maintained by Adobe and hosted publicly on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000071_1775583108630_response.json,1,1775583108630,71,96,True
753,adodb,adodb,adodb,https://github.com/adodb,https://github.com/adodb/adodb,working,git ls-remote succeeded,https://github.com/adodb/adodb,2026-04-13T18:36:55+00:00,True,ADOdb is an open‑source PHP database abstraction library hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000076_1775583137471_response.json,1,1775583137471,76,6,True
754,adodb_project,adodb,adodb,https://github.com/adodb,https://github.com/adodb/adodb,working,git ls-remote succeeded,https://github.com/adodb/adodb,2026-04-13T18:36:55+00:00,True,"Same ADOdb library, open‑source.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000076_1775583137471_response.json,1,1775583137471,76,9,True
761,adonisjs,bodyparser,bodyparser,https://github.com/adonisjs,https://github.com/adonisjs/bodyparser,working,git ls-remote succeeded,https://github.com/adonisjs/bodyparser,2026-04-13T18:36:55+00:00,True,"AdonisJS bodyparser is an open-source middleware package for the AdonisJS framework, available on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000077_1775583169587_response.json,1,1775583169587,77,6,True
762,adonisjs,core,core,https://github.com/adonisjs,https://github.com/adonisjs/core,working,git ls-remote succeeded,https://github.com/adonisjs/core,2026-04-13T18:36:55+00:00,True,"AdonisJS core is the open-source core of the AdonisJS framework, hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000077_1775583169587_response.json,1,1775583169587,77,6,True
764,adplug_project,adplug,adplug,https://github.com/adplug,https://github.com/adplug/adplug,working,git ls-remote succeeded,https://github.com/adplug/adplug,2026-04-13T18:36:55+00:00,True,"AdPlug is an open-source audio playback library, hosted on GitHub under the MIT license.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000077_1775583169587_response.json,1,1775583169587,77,24,True
784,advanced_intrusion_detection_environment_project,advanced_intrusion_detection_environment,AIDE,https://github.com/aide,https://github.com/aide/aide,working,git ls-remote succeeded,https://github.com/aide/aide,2026-04-13T18:36:55+00:00,True,"Corresponds to AIDE (Advanced Intrusion Detection Environment), an open source file integrity checker with source code hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000079_1775583198786_response.json,1,1775583198786,79,9,True
797,advancemame,advancecomp,advancecomp,https://github.com/amadvance,https://github.com/amadvance/advancecomp,working,git ls-remote succeeded,https://github.com/amadvance/advancecomp,2026-04-13T18:36:55+00:00,True,"AdvanceCOMP is part of the open‑source AdvanceMAME/AdvanceSuite, released under the GPL, with its source code hosted on GitHub under the amadvance organization.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000080_1775583167342_response.json,1,1775583167342,80,36,True
824,advplyr,audiobookshelf,audiobookshelf,https://github.com/advplyr,https://github.com/advplyr/audiobookshelf,working,git ls-remote succeeded,https://github.com/advplyr/audiobookshelf,2026-04-13T18:36:55+00:00,True,Audiobookshelf is an open‑source audiobooks server with a public GitHub repository.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000014_1775616693594_response.json,1,1775616693594,14,22,True
825,aedes_project,aedes,aedes,https://github.com/aedes,https://github.com/aedes/aedes,working,git ls-remote succeeded,https://github.com/aedes/aedes,2026-04-13T18:36:55+00:00,True,Aedes is an open‑source MQTT broker hosted publicly on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000014_1775616693594_response.json,1,1775616693594,14,6,True
839,aerospike,database server,Aerospike,https://github.com/aerospike,https://github.com/aerospike/aerospike-server,working,git ls-remote succeeded,https://github.com/aerospike/aerospike-server,2026-04-13T18:36:55+00:00,True,"Aerospike Database Server is open source (Community Edition) under the Apache 2.0 license, with source code available on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000084_1775583183526_response.json,1,1775583183526,84,10,True
858,ag-grid,ag-grid,ag-grid,https://github.com/ag-grid,https://github.com/ag-grid/ag-grid,working,git ls-remote succeeded,https://github.com/ag-grid/ag-grid,2026-04-13T18:36:55+00:00,True,"AG-Grid is an open-source JavaScript data grid under the MIT license, with source code on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_remaining_opencode_tqdm/batch_000016_1775616734002_response.json,1,1775616734002,16,9,True
861,ageerle,ruoyi-ai,ruoyi-ai,https://github.com/ageerle,https://github.com/ageerle/ruoyi-ai,working,git ls-remote succeeded,https://github.com/ageerle/ruoyi-ai,2026-04-13T18:36:55+00:00,True,Open-source project hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000009_1775634926481_attempt01_response.json,1,1775634926481,9,9,True
865,agentejo,cockpit,cockpit,https://github.com/agentejo,https://github.com/agentejo/cockpit,working,git ls-remote succeeded,https://github.com/agentejo/cockpit,2026-04-13T18:36:55+00:00,True,Open-source project hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000009_1775634926481_attempt01_response.json,1,1775634926481,9,92,True
876,agilelogix,store_locator,Store Locator,https://github.com/AgileLogix,https://github.com/AgileLogix/Store-Locator,working,git ls-remote succeeded,https://github.com/AgileLogix/Store-Locator,2026-04-13T18:36:55+00:00,True,Project source code is available on GitHub under an open-source license (GPL).,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000088_1775583199409_response.json,1,1775583199409,88,12,True
881,agnaistic,agnai,agnai,https://github.com/agnaistic,https://github.com/agnaistic/agnai,working,git ls-remote succeeded,https://github.com/agnaistic/agnai,2026-04-13T18:36:55+00:00,True,"Project agnaistic/agnai is open source under AGPL-3.0, hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000010_1775635168868_attempt01_response.json,1,1775635168868,10,6,True
886,agoric,realms-shim,realms-shim,https://github.com/Agoric,https://github.com/Agoric/realms-shim,working,git ls-remote succeeded,https://github.com/Agoric/realms-shim,2026-04-13T18:36:55+00:00,True,"realms‑shim by Agoric is open source under Apache 2.0, available on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000010_1775635168868_attempt01_response.json,1,1775635168868,10,6,True
887,agpt,auto-gpt,Auto-GPT,https://github.com/Significant-Gravitas,https://github.com/Significant-Gravitas/Auto-GPT,working,git ls-remote succeeded,https://github.com/Significant-Gravitas/Auto-GPT,2026-04-13T18:36:55+00:00,True,"Auto‑GPT is an open‑source AI agent project, main repository hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000010_1775635168868_attempt01_response.json,1,1775635168868,10,9,True
888,agpt,autogpt,Auto-GPT,https://github.com/Significant-Gravitas,https://github.com/Significant-Gravitas/Auto-GPT,working,git ls-remote succeeded,https://github.com/Significant-Gravitas/Auto-GPT,2026-04-13T18:36:55+00:00,True,"autogpt refers to the Auto‑GPT project, which is open source.",/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000010_1775635168868_attempt01_response.json,1,1775635168868,10,30,True
889,agpt,autogpt_classic,Auto-GPT Classic,https://github.com/Significant-Gravitas,https://github.com/Significant-Gravitas/Auto-GPT,working,git ls-remote succeeded,https://github.com/Significant-Gravitas/Auto-GPT,2026-04-13T18:36:55+00:00,True,autogpt_classic is a variant of the open‑source Auto‑GPT project.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000010_1775635168868_attempt01_response.json,1,1775635168868,10,24,True
890,agpt,autogpt_platform,Auto-GPT Platform,https://github.com/Significant-Gravitas,https://github.com/Significant-Gravitas/Auto-GPT,working,git ls-remote succeeded,https://github.com/Significant-Gravitas/Auto-GPT,2026-04-13T18:36:55+00:00,True,autogpt_platform is another variant of the open‑source Auto‑GPT project.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000010_1775635168868_attempt01_response.json,1,1775635168868,10,42,True
892,agronholm,cbor2,cbor2,https://github.com/agronholm,https://github.com/agronholm/cbor2,working,git ls-remote succeeded,https://github.com/agronholm/cbor2,2026-04-13T18:36:55+00:00,True,Project is a known open-source Python library hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000011_1775635023105_attempt01_response.json,1,1775635023105,11,11,True
908,aigaion,aigaion,aigaion,https://github.com/aigaion,https://github.com/aigaion/aigaion,working,git ls-remote succeeded,https://github.com/aigaion/aigaion,2026-04-13T18:36:55+00:00,True,Aigaion is an open-source web application firewall project hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_pending_from_remaining_opencode_tqdm_retry2/batch_000012_1775635023211_attempt01_response.json,1,1775635023211,12,15,True
912,aimeos,ai-admin-graphql,ai-admin-graphql,https://github.com/aimeos,https://github.com/aimeos/ai-admin-graphql,working,git ls-remote succeeded,https://github.com/aimeos/ai-admin-graphql,2026-04-13T18:36:55+00:00,True,The project is hosted on GitHub under the Aimeos organization and is released as open source.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000092_1775583232455_response.json,1,1775583232455,92,7,True
913,aimhubio,aim,aim,https://github.com/aimhubio,https://github.com/aimhubio/aim,working,git ls-remote succeeded,https://github.com/aimhubio/aim,2026-04-13T18:36:55+00:00,True,The Aim project is hosted on GitHub under the aimhubio organization and is open source.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000092_1775583232455_response.json,1,1775583232455,92,6,True
918,aio-libs,aiohttp,aiohttp,https://github.com/aio-libs,https://github.com/aio-libs/aiohttp,working,git ls-remote succeeded,https://github.com/aio-libs/aiohttp,2026-04-13T18:36:55+00:00,True,The aiohttp project is hosted on GitHub under the aio-libs organization and is open source.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000092_1775583232455_response.json,1,1775583232455,92,64,True
919,aio-libs,aiohttp_session,aiohttp_session,https://github.com/aio-libs,https://github.com/aio-libs/aiohttp_session,working,git ls-remote succeeded,https://github.com/aio-libs/aiohttp_session,2026-04-13T18:36:55+00:00,True,The aiohttp_session project is hosted on GitHub under the aio-libs organization and is open source.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000092_1775583232455_response.json,1,1775583232455,92,6,True
920,aio-libs,aiosmtpd,aiosmtpd,https://github.com/aio-libs,https://github.com/aio-libs/aiosmtpd,working,git ls-remote succeeded,https://github.com/aio-libs/aiosmtpd,2026-04-13T18:36:55+00:00,True,The aiosmtpd project is hosted on GitHub under the aio-libs organization and is open source.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000092_1775583232455_response.json,1,1775583232455,92,5,True
922,aiohttp,aiohttp,aiohttp,https://github.com/aio-libs,https://github.com/aio-libs/aiohttp,working,git ls-remote succeeded,https://github.com/aio-libs/aiohttp,2026-04-13T18:36:55+00:00,True,"aiohttp is an open-source asynchronous HTTP client/server library for Python, hosted on GitHub under the Apache 2.0 license.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000093_1775583225540_response.json,1,1775583225540,93,71,True
923,aioseo,all_in_one_seo,All in One SEO,https://github.com/aioseo,https://github.com/aioseo/aioseo,working,git ls-remote succeeded,https://github.com/aioseo/aioseo,2026-04-13T18:36:55+00:00,True,"All in One SEO Pack (AIOSEO) is a WordPress SEO plugin published under the GPL, with its source code publicly available on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000093_1775583225540_response.json,1,1775583225540,93,30,True
981,aircrack-ng,aircrack-ng,aircrack-ng,https://github.com/aircrack-ng,https://github.com/aircrack-ng/aircrack-ng,working,git ls-remote succeeded,https://github.com/aircrack-ng/aircrack-ng,2026-04-13T18:36:55+00:00,True,"aircrack-ng is an open-source wireless security tool released under GPL, with official repository hosted on GitHub.",/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000099_1775583222793_response.json,1,1775583222793,99,15,True
984,airlift,aircompressor,aircompressor,https://github.com/airlift,https://github.com/airlift/aircompressor,working,git ls-remote succeeded,https://github.com/airlift/aircompressor,2026-04-13T18:36:55+00:00,True,aircompressor is an open-source compression library maintained under the airlift organization on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000099_1775583222793_response.json,1,1775583222793,99,5,True
986,airpig2011,iec104,iec104,https://github.com/airpig2011,https://github.com/airpig2011/iec104,working,git ls-remote succeeded,https://github.com/airpig2011/iec104,2026-04-13T18:36:55+00:00,True,The iec104 project is an open-source implementation of the IEC 60870-5-104 protocol hosted on GitHub.,/home/user1/kk_peplen/cve-search/output/minimax_raw_full_opencode_tqdm/batch_000099_1775583222793_response.json,1,1775583222793,99,6,True
